"publication","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book","Detroit Lakes, MN",8,0.0182182546912006,153
"Bob Damron's Address Book","Detroit, MI",463,1.05438149025323,16
"Bob Damron's Address Book","Dexter, ME",1,0.00227728183640007,160
"Bob Damron's Address Book","Dickenson, ND",4,0.00910912734560029,157
"Bob Damron's Address Book","Dillon, CO",2,0.00455456367280015,159
"Bob Damron's Address Book","Dillon, SC",8,0.0182182546912006,153
"Bob Damron's Address Book","Dixmore, IL",3,0.00683184550920022,158
"Bob Damron's Address Book","Dodge City, KS",4,0.00910912734560029,157
"Bob Damron's Address Book","Dodson, LA",1,0.00227728183640007,160
"Bob Damron's Address Book","Donna, TX",1,0.00227728183640007,160
"Bob Damron's Address Book","Dorset, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","Dothan, AL",7,0.0159409728548005,154
"Bob Damron's Address Book","Douglas, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Dover, DE",6,0.0136636910184004,155
"Bob Damron's Address Book","Dover, NH",2,0.00455456367280015,159
"Bob Damron's Address Book","Dover, NJ",4,0.00910912734560029,157
"Bob Damron's Address Book","Downers Grove, IL",4,0.00910912734560029,157
"Bob Damron's Address Book","Downs, KS",1,0.00227728183640007,160
"Bob Damron's Address Book","Doyleston, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Duarte, CA",3,0.00683184550920022,158
"Bob Damron's Address Book","Dubuque, IA",9,0.0204955365276007,152
"Bob Damron's Address Book","Duluth, MN",30,0.0683184550920022,131
"Bob Damron's Address Book","Duncan Mills, CA",3,0.00683184550920022,158
"Bob Damron's Address Book","Duncansville, PA",2,0.00455456367280015,159
"Bob Damron's Address Book","Dunedin, FL",4,0.00910912734560029,157
"Bob Damron's Address Book","Dunepin, FL",1,0.00227728183640007,160
"Bob Damron's Address Book","Dunkirk, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Durango, CO",20,0.0455456367280015,141
"Bob Damron's Address Book","Durham, NC",54,0.122973219165604,107
"Bob Damron's Address Book","Dutch Flat, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Duxbury, MA",3,0.00683184550920022,158
"Bob Damron's Address Book","E. Meadow, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","E. Northport, NY",4,0.00910912734560029,157
"Bob Damron's Address Book","Eagle Rock, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","East Barnet, VT",4,0.00910912734560029,157
"Bob Damron's Address Book","East Dummerston, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","East Greenwich, RI",5,0.0113864091820004,156
"Bob Damron's Address Book","East Hampton, NY",11,0.0250501002004008,150
"Bob Damron's Address Book","East Hardwick, VT",2,0.00455456367280015,159
"Bob Damron's Address Book","East Islip, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","East Middlebury, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","East Orange, NJ",9,0.0204955365276007,152
"Bob Damron's Address Book","East Patterson, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","East St Louis, IL",11,0.0250501002004008,150
"Bob Damron's Address Book","East St. Louis, IL",17,0.0387137912188012,144
"Bob Damron's Address Book","East Stroudsburg, PA",2,0.00455456367280015,159
"Bob Damron's Address Book","East Village, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","East Windsor, CT",2,0.00455456367280015,159
"Bob Damron's Address Book","Easthampton, MA",1,0.00227728183640007,160
"Bob Damron's Address Book","Easthampton, NY",6,0.0136636910184004,155
"Bob Damron's Address Book","Easton, PA",18,0.0409910730552013,143
"Bob Damron's Address Book","Eastport, MD",2,0.00455456367280015,159
"Bob Damron's Address Book","Eatontown, NJ",13,0.0296046638732009,148
"Bob Damron's Address Book","Eau Claire, WI",5,0.0113864091820004,156
"Bob Damron's Address Book","Echo Park, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Edgemont, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Edison, NJ",12,0.0273273820368009,149
"Bob Damron's Address Book","Edmonds, WA",6,0.0136636910184004,155
"Bob Damron's Address Book","Edwardsville, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Egg Harbor City, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","El Cajon, CA",17,0.0387137912188012,144
"Bob Damron's Address Book","El Centro, CA",22,0.0501002004008016,139
"Bob Damron's Address Book","El Dorado, AR",2,0.00455456367280015,159
"Bob Damron's Address Book","El Monte, CA",10,0.0227728183640007,151
"Bob Damron's Address Book","El Paso, TX",157,0.357533248314811,52
"Bob Damron's Address Book","El Segundo, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","El Sobrante, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Elgin, IL",3,0.00683184550920022,158
"Bob Damron's Address Book","Elizabeth, NJ",11,0.0250501002004008,150
"Bob Damron's Address Book","Elizabeth, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Elizabethtown, KY",1,0.00227728183640007,160
"Bob Damron's Address Book","Elk Grove Village, IL",5,0.0113864091820004,156
"Bob Damron's Address Book","Elk Grove, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Elkhart, IN",15,0.0341592275460011,146
"Bob Damron's Address Book","Elmhurst, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Elmira, NY",27,0.061486609582802,134
"Bob Damron's Address Book","Emporia, KS",1,0.00227728183640007,160
"Bob Damron's Address Book","Encino, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Enfield, CT",4,0.00910912734560029,157
"Bob Damron's Address Book","Enid, OK",3,0.00683184550920022,158
"Bob Damron's Address Book","Erie, PA",53,0.120695937329204,108
"Bob Damron's Address Book","Escondido, CA",13,0.0296046638732009,148
"Bob Damron's Address Book","Eugene, OR",61,0.138914192020404,100
"Bob Damron's Address Book","Eureka Springs, AR",17,0.0387137912188012,144
"Bob Damron's Address Book","Eureka, CA",47,0.107032246310803,114
"Bob Damron's Address Book","Evanston, IL",23,0.0523774822372017,138
"Bob Damron's Address Book","Evansville, IN",65,0.148023319366005,96
"Bob Damron's Address Book","Everett, WA",25,0.0569320459100018,136
"Bob Damron's Address Book","Exeter, PA",1,0.00227728183640007,160
"Bob Damron's Address Book","Fabens, TX",5,0.0113864091820004,156
"Bob Damron's Address Book","Fairbanks, AK",40,0.0910912734560029,121
"Bob Damron's Address Book","Fairfax, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Fairfax, VA",1,0.00227728183640007,160
"Bob Damron's Address Book","Fairfield, CA",8,0.0182182546912006,153
"Bob Damron's Address Book","Fairfield, IA",3,0.00683184550920022,158
"Bob Damron's Address Book","Fairview, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Fall River, MA",5,0.0113864091820004,156
"Bob Damron's Address Book","Falls Church, VA",1,0.00227728183640007,160
"Bob Damron's Address Book","Fargo, NC",4,0.00910912734560029,157
"Bob Damron's Address Book","Fargo, ND",41,0.093368555292403,120
"Bob Damron's Address Book","Farmersbury, IN",1,0.00227728183640007,160
"Bob Damron's Address Book","Farmington, CT",4,0.00910912734560029,157
"Bob Damron's Address Book","Fayetteville, AR",35,0.0797048642740026,126
"Bob Damron's Address Book","Fayetteville, NC",59,0.134359628347604,102
"Bob Damron's Address Book","Fayetteville, SC",1,0.00227728183640007,160
"Bob Damron's Address Book","Fells Point, MD",1,0.00227728183640007,160
"Bob Damron's Address Book","Fennville, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Fernandina Beach, FL",2,0.00455456367280015,159
"Bob Damron's Address Book","Ferndale, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Ferrisburg, VT",1,0.00227728183640007,160
"Bob Damron's Address Book","Findlay, OH",12,0.0273273820368009,149
"Bob Damron's Address Book","Fire Island, NY",125,0.284660229550009,60
"Bob Damron's Address Book","Fitchburg, MA",4,0.00910912734560029,157
"Bob Damron's Address Book","Flagstaff, AZ",24,0.0546547640736018,137
"Bob Damron's Address Book","Flint, MI",61,0.138914192020404,100
"Bob Damron's Address Book","Floral Park, L.I., NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Floral Park, NY",6,0.0136636910184004,155
"Bob Damron's Address Book","Florence, AL",26,0.0592093277464019,135
"Bob Damron's Address Book","Florence, KY",8,0.0182182546912006,153
"Bob Damron's Address Book","Florence, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","Florence, SC",22,0.0501002004008016,139
"Bob Damron's Address Book","Flushing, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Folsom- S.F., CA",7,0.0159409728548005,154
"Bob Damron's Address Book","Fond Du Lac, WI",7,0.0159409728548005,154
"Bob Damron's Address Book","Fontana, CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Forest Hill, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Forest Hills, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Forest Park, IL",19,0.0432683548916014,142
"Bob Damron's Address Book","Forest, MS",5,0.0113864091820004,156
"Bob Damron's Address Book","Forestville, CA",6,0.0136636910184004,155
"Bob Damron's Address Book","Forked River, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Fort Atkinson, WI",1,0.00227728183640007,160
"Bob Damron's Address Book","Fort Bragg, CA",5,0.0113864091820004,156
"Bob Damron's Address Book","Fort Campbell, KY",2,0.00455456367280015,159
"Bob Damron's Address Book","Fort Collins, CO",9,0.0204955365276007,152
"Bob Damron's Address Book","Fort Dodge, IA",1,0.00227728183640007,160
"Bob Damron's Address Book","Fort Knox, KY",1,0.00227728183640007,160
"Bob Damron's Address Book","Fort Lauderdale, FL",369,0.840316997631627,22
"Bob Damron's Address Book","Fort Myers, FL",71,0.161687010384405,90
"Bob Damron's Address Book","Fort Wayne, IN",75,0.170796137730005,88
"Bob Damron's Address Book","Fort Worth, TX",145,0.330205866278011,55
"Bob Damron's Address Book","Fox Lake, IL",1,0.00227728183640007,160
"Bob Damron's Address Book","Franconia, NH",3,0.00683184550920022,158
"Bob Damron's Address Book","Franklin Park, IL",3,0.00683184550920022,158
"Bob Damron's Address Book","Frederiksted, St. Croix, VI",11,0.0250501002004008,150
"Bob Damron's Address Book","Frederiksted, VI",6,0.0136636910184004,155
"Bob Damron's Address Book","Freehold, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Freeport, MD",1,0.00227728183640007,160
"Bob Damron's Address Book","Freeport, ME",2,0.00455456367280015,159
"Bob Damron's Address Book","Fremont, CA",10,0.0227728183640007,151
"Bob Damron's Address Book","Fremont, OH",4,0.00910912734560029,157
"Bob Damron's Address Book","Fresno, CA",106,0.241391874658408,70
"Bob Damron's Address Book","Ft. Belvoir, VA",2,0.00455456367280015,159
"Bob Damron's Address Book","Ft. Dodge, IA",3,0.00683184550920022,158
"Bob Damron's Address Book","Ft. Huachuca, AZ",3,0.00683184550920022,158
"Bob Damron's Address Book","Ft. Launderdale, FL",67,0.152577883038805,94
"Bob Damron's Address Book","Ft. Lee, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Ft. McCoy, FL",3,0.00683184550920022,158
"Bob Damron's Address Book","Ft. Pierce, FL",5,0.0113864091820004,156
"Bob Damron's Address Book","Ft. Smith, AR",49,0.111586809983604,112
"Bob Damron's Address Book","Ft. Walton Beach, FL",26,0.0592093277464019,135
"Bob Damron's Address Book","Fullerton, CA",9,0.0204955365276007,152
"Bob Damron's Address Book","Gadsden, AL",4,0.00910912734560029,157
"Bob Damron's Address Book","Gaffney, SC",5,0.0113864091820004,156
"Bob Damron's Address Book","Gainesville, FL",52,0.118418655492804,109
"Bob Damron's Address Book","Gainesville, GA",3,0.00683184550920022,158
"Bob Damron's Address Book","Gainesville, TX",4,0.00910912734560029,157
"Bob Damron's Address Book","Gainsville, FL",21,0.0478229185644015,140
"Bob Damron's Address Book","Gainsville, TX",2,0.00455456367280015,159
"Bob Damron's Address Book","Galesburg, IL",7,0.0159409728548005,154
"Bob Damron's Address Book","Galloway, WV",1,0.00227728183640007,160
"Bob Damron's Address Book","Galveston, TX",66,0.150300601202405,95
"Bob Damron's Address Book","Garden Grove, CA",85,0.193568956094006,80
"Bob Damron's Address Book","Gardena, CA",9,0.0204955365276007,152
"Bob Damron's Address Book","Garrison, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Gary, IN",14,0.031881945709601,147
"Bob Damron's Address Book","Gasden, AL",2,0.00455456367280015,159
"Bob Damron's Address Book","Gastonia, NC",6,0.0136636910184004,155
"Bob Damron's Address Book","Gatlinburg, TN",2,0.00455456367280015,159
"Bob Damron's Address Book","Gaviota State Beach, CA",9,0.0204955365276007,152
"Bob Damron's Address Book","Geneva on the Lake, OH",2,0.00455456367280015,159
"Bob Damron's Address Book","Ghent, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Gibson, PA",2,0.00455456367280015,159
"Bob Damron's Address Book","Gillette, WY",1,0.00227728183640007,160
"Bob Damron's Address Book","Glasser, NJ",1,0.00227728183640007,160
"Bob Damron's Address Book","Glen Cove, NY",1,0.00227728183640007,160
"Bob Damron's Address Book","Glen Rose, TX",5,0.0113864091820004,156
"Bob Damron's Address Book","Glen, NH",1,0.00227728183640007,160
"Bob Damron's Address Book","Glenbrook, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Glendale, AZ",5,0.0113864091820004,156
"Bob Damron's Address Book","Glendale, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Glendora, CA",1,0.00227728183640007,160
"Bob Damron's Address Book","Glenford, OH",2,0.00455456367280015,159
"Bob Damron's Address Book","Glenhaven, CA",2,0.00455456367280015,159
"Bob Damron's Address Book","Glens Falls, NY",3,0.00683184550920022,158
"Bob Damron's Address Book","Golden, CO",4,0.00910912734560029,157
"Bob Damron's Address Book","Goldsboro, NC",1,0.00227728183640007,160
"Bob Damron's Address Book","Grand Forks, NC",1,0.00227728183640007,160
"Bob Damron's Address Book","Grand Forks, ND",37,0.0842594279468027,124
"Bob Damron's Address Book","Grand Haven, MI",3,0.00683184550920022,158
"Bob Damron's Address Book","Grand Island, NE",9,0.0204955365276007,152
"Bob Damron's Address Book","Grand Junction, CO",20,0.0455456367280015,141
"Bob Damron's Address Book","Grand Portage, MN",2,0.00455456367280015,159
"Bob Damron's Address Book","Grand Rapids, MI",67,0.152577883038805,94
"Bob Damron's Address Book","Grand haven, MI",1,0.00227728183640007,160
"Bob Damron's Address Book","Grants Pass, OR",12,0.0273273820368009,149
"Bob Damron's Address Book","Grapevine Lake, TX",3,0.00683184550920022,158
"Bob Damron's Address Book","Grass Valley, CA",3,0.00683184550920022,158
"Bob Damron's Address Book","Great Bend, KS",5,0.0113864091820004,156
"Bob Damron's Address Book","Great Falls, MT",36,0.0819821461104026,125
"Bob Damron's Address Book","Greeley, CO",16,0.0364365093824012,145
"Bob Damron's Address Book","Green Bay, WI",62,0.141191473856805,99
"Bob Damron's Address Book","Green Mountain Falls, CO",1,0.00227728183640007,160
"Bob Damron's Address Book","Greenbelt, MD",4,0.00910912734560029,157
"Bob Damron's Address Book","Greenburg, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Greencastle, PA",3,0.00683184550920022,158
"Bob Damron's Address Book","Greenfield, MA",2,0.00455456367280015,159
"Bob Damron's Address Book","Greensboro, NC",90,0.204955365276007,77
"Bob Damron's Address Book","Greensburg, PA",16,0.0364365093824012,145
"Bob Damron's Address Book","Greenville, MS",1,0.00227728183640007,160
"Bob Damron's Address Book","Greenville, NC",14,0.031881945709601,147
"Bob Damron's Address Book","Greenville, SC",55,0.125250501002004,106
"Bob Damron's Address Book","Greenville, TN",2,0.00455456367280015,159
"Bob Damron's Address Book","Greenwhich, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Greenwich Village & Chelsea, NY",99,0.225450901803607,74
"Bob Damron's Address Book","Greenwich Village, NY",651,1.48251047549645,6
"Bob Damron's Address Book","Greenwich, CT",4,0.00910912734560029,157
"Bob Damron's Address Book","Greenwood Lake, NY",2,0.00455456367280015,159
"Bob Damron's Address Book","Greenwood, SC",2,0.00455456367280015,159
"Bob Damron's Address Book","Guerneville, CA",49,0.111586809983604,112
"Bob Damron's Address Book","Gulfport, MS",12,0.0273273820368009,149
"Bob Damron's Address Book","Guttenberg, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Hackensack, NJ",2,0.00455456367280015,159
"Bob Damron's Address Book","Hackettstown, NJ",3,0.00683184550920022,158
"Bob Damron's Address Book","Haena, Kauai, HI",1,0.00227728183640007,160
"Bob Damron's Address Book","Hagerstown, MD",23,0.0523774822372017,138
"Bob Damron's Address Book","Haight, Filmore & West- S.F., CA",4,0.00910912734560029,157
"Bob Damron's Address Book","Hallandale, FL",11,0.0250501002004008,150
"Bob Damron's Address Book","Hamden, CT",1,0.00227728183640007,160
"Bob Damron's Address Book","Hamilton, KS",4,0.00910912734560029,157
"Bob Damron's Address Book","Hamilton, OH",1,0.00227728183640007,160
"Bob Damron's Address Book","Hammonasset, CT",4,0.00910912734560029,157
"Bob Damron's Address Book","Hammond, IN",14,0.031881945709601,147
"Bob Damron's Address Book","Hampton, NH",7,0.0159409728548005,154
"Bob Damron's Address Book","Hampton, VA",7,0.0159409728548005,154
